z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Location ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m]
8.0,39.6254,0.3713,0.0996,DM__8_0,DM,32.0,0.202625,0.2701666666666667,108.0,2.48,50.0,31.0
8.5,37.3522,0.2851,0.1089,DM__8_5,DM,38.0,0.1992208333333333,0.265625,128.5,2.48,50.0,31.0
9.0,33.74903421052632,0.2874631578947368,0.1078789473684211,DM__9_0,DM,44.0,0.1958166666666667,0.2610833333333333,149.0,2.48,50.0,31.0
9.5,34.30511973684211,0.3131210526315789,0.1018263157894737,DM__9_5,DM,42.0,0.20975,0.2796666666666666,173.5,2.48,50.0,31.0
10.0,34.8612052631579,0.3387789473684211,0.09577368421052633,DM__10_0,DM,40.0,0.2236833333333333,0.29825,198.0,2.48,50.0,31.0
10.5,37.2646,0.29,-0.0731,DM__10_5,DM,32.0,0.2333083333333333,0.3110833333333333,211.5,2.48,50.0,31.0
11.0,2.6268,0.0743,0.1261,DM__11_0,DM,24.0,0.2429333333333333,0.3239166666666666,225.0,2.48,50.0,31.0
11.5,23.4137,0.1986,0.04900000000000001,DM__11_5,DM,60.0,0.2336875,0.3115833333333333,250.0,2.48,50.0,31.0
12.0,26.6078,0.3008,0.1295,DM__12_0,DM,96.0,0.2244416666666667,0.29925,275.0,2.48,50.0,31.0
12.5,26.1273,0.2394,0.1226,DM__12_5,DM,70.0,0.2438458333333333,0.325125,302.0,2.48,50.0,31.0
13.0,8.188634782608704,0.1185826086956522,0.05560652173913035,DM__13_0,DM,44.0,0.26325,0.351,329.0,2.48,50.0,31.0
13.5,12.9409,0.1102,-0.08695,DM__13_5,DM,64.0,0.255875,0.3411666666666667,362.5,2.48,50.0,31.0
14.0,11.4828,0.1114,-0.17735,DM__14_0,DM,84.0,0.2485,0.3313333333333334,396.0,2.48,50.0,31.0
14.5,33.5812,0.2658,0.05395000000000001,DM__14_5,DM,84.0,0.2879666666666667,0.3839583333333334,439.5,2.48,50.0,31.0
15.0,13.8292,0.1632,0.11425,DM__15_0,DM,84.0,0.3274333333333334,0.4365833333333333,483.0,2.48,50.0,31.0
15.5,40.862,0.4825,0.08955,DM__15_5,DM,84.0,0.3430291666666667,0.457375,525.5,2.48,50.0,31.0
16.0,27.80085454545455,0.3553636363636365,0.1491909090909091,DM__16_0,DM,84.0,0.358625,0.4781666666666666,568.0,2.48,50.0,31.0
16.5,31.8881,0.3363,0.1478,DM__16_5,DM,86.0,0.3930625,0.5240833333333332,613.5,2.48,50.0,31.0
17.0,24.228,0.2827,0.1444,DM__17_0,DM,88.0,0.4275,0.57,659.0,2.48,50.0,31.0
17.5,20.0804,0.4073,0.1586,DM__17_5,DM,76.0,0.472,0.6293333333333333,695.0,2.48,50.0,31.0
18.0,17.9384,0.2219,-0.1932,DM__18_0,DM,64.0,0.5165,0.6886666666666666,731.0,2.48,50.0,31.0
18.5,39.0989,0.3914,-0.213,DM__18_5,DM,62.0,0.5235958333333333,0.698125,762.5,2.48,50.0,31.0
19.0,32.26133513513513,0.4177162162162162,0.0663810810810811,DM__19_0,DM,60.0,0.5306916666666667,0.7075833333333333,794.0,2.48,50.0,31.0
19.5,30.66363243243243,0.3858918918918919,0.1185094594594595,DM__19_5,DM,70.0,0.5169083333333333,0.6892083333333333,829.5,2.48,50.0,31.0
20.0,29.06592972972973,0.3540675675675676,0.1706378378378378,DM__20_0,DM,80.0,0.503125,0.6708333333333333,865.0,2.48,50.0,31.0
20.5,25.8442,0.3471,0.2057,DM__20_5,DM,80.0,0.5184375,0.6912499999999999,905.5,2.48,50.0,31.0
21.0,33.4565,0.3925,0.2204,DM__21_0,DM,80.0,0.53375,0.7116666666666667,946.0,2.48,50.0,31.0
21.5,44.19,0.55,0.2364,DM__21_5,DM,74.0,0.5516874999999999,0.7355833333333333,985.0,2.48,50.0,31.0
22.0,36.5846,0.4387,0.2433,DM__22_0,DM,68.0,0.5696249999999999,0.7595,1024.0,2.48,50.0,31.0
22.5,41.5404,0.4887,0.2503,DM__22_5,DM,74.0,0.5576874999999999,0.7435833333333333,1063.5,2.48,50.0,31.0
23.0,41.94310869565216,0.4882391304347825,0.2425978260869565,DM__23_0,DM,80.0,0.54575,0.7276666666666667,1103.0,2.48,50.0,31.0
23.5,34.7753,0.4054,0.21615,DM__23_5,DM,74.0,0.5732791666666667,0.764375,1140.5,2.48,50.0,31.0
24.0,31.4577,0.3733,0.22095,DM__24_0,DM,68.0,0.6008083333333334,0.8010833333333333,1178.0,2.48,50.0,31.0
24.5,17.2437,0.2771,0.14285,DM__24_5,DM,66.0,0.5936541666666666,0.7915416666666666,1210.5,2.48,50.0,31.0
25.0,28.2949,0.3588,0.15195,DM__25_0,DM,64.0,0.5864999999999999,0.782,1243.0,2.48,50.0,31.0
25.5,28.0094,0.3462,0.10045,DM__25_5,DM,62.0,0.5893124999999999,0.78575,1272.5,2.48,50.0,31.0
26.0,24.78656666666667,0.3172666666666667,0.2158,DM__26_0,DM,60.0,0.592125,0.7895,1302.0,2.48,50.0,31.0
26.5,20.5518,0.1358,-0.2888,DM__26_5,DM,64.0,0.613875,0.8185,1334.0,2.48,50.0,31.0
27.0,26.6175,0.3605,0.198,DM__27_0,DM,68.0,0.635625,0.8475,1366.0,2.48,50.0,31.0
27.5,36.2048,0.4586,-0.04519999999999996,DM__27_5,DM,72.0,0.6252791666666666,0.8337083333333333,1404.0,2.48,50.0,31.0
28.0,44.3027,0.6149,0.2684,DM__28_0,DM,76.0,0.6149333333333333,0.8199166666666666,1442.0,2.48,50.0,31.0
28.5,39.70124395604396,0.5172626373626373,0.2786348901098901,DM__28_5,DM,76.0,0.5995291666666667,0.799375,1481.0,2.48,50.0,31.0
29.0,35.09978791208791,0.4196252747252748,0.2888697802197802,DM__29_0,DM,76.0,0.584125,0.7788333333333334,1520.0,2.48,50.0,31.0
29.5,30.49833186813187,0.3219879120879121,0.2991046703296704,DM__29_5,DM,80.0,0.5883125,0.7844166666666668,1561.0,2.48,50.0,31.0
30.0,22.8976,0.3445,0.3075,DM__30_0,DM,84.0,0.5925,0.79,1602.0,2.48,50.0,31.0
30.5,45.3131,0.3898,0.312625,DM__30_5,DM,84.0,0.5890625,0.7854166666666667,1645.0,2.48,50.0,31.0
31.0,52.8938,0.6049666666666667,0.31775,DM__31_0,DM,84.0,0.585625,0.7808333333333334,1688.0,2.48,50.0,31.0
31.5,64.6743,0.7749,0.322875,DM__31_5,DM,,,,,,,
32.0,51.523,0.814,0.328,DM__32_0,DM,,,,,,,
32.5,68.55107142857148,0.9908333333333338,0.333125,DM__32_5,DM,,,,,,,
33.0,93.1665,1.464,0.33825,DM__33_0,DM,,,,,,,
33.5,76.6206,1.2442,0.343375,DM__33_5,DM,,,,,,,
34.0,73.80578695652173,1.145230434782609,0.3485,DM__34_0,DM,,,,,,,
34.5,81.7258,1.3715,0.353625,DM__34_5,DM,,,,,,,
35.0,71.2367,1.0944,0.35875,DM__35_0,DM,,,,,,,
35.5,66.21486666666671,0.9522333333333344,0.363875,DM__35_5,DM,,,,,,,
36.0,66.4912,0.9367,0.369,DM__36_0,DM,,,,,,,
36.5,78.6183,1.1171,0.374125,DM__36_5,DM,,,,,,,
37.0,80.34231428571428,1.234047619047619,0.37925,DM__37_0,DM,,,,,,,
37.5,78.326,1.0723,0.384375,DM__37_5,DM,,,,,,,
38.0,71.0443,0.9332,0.3895,DM__38_0,DM,,,,,,,
38.5,68.62271818181814,0.8297363636363638,0.394625,DM__38_5,DM,,,,,,,
39.0,82.3775,0.9464,0.39975,DM__39_0,DM,,,,,,,
39.5,80.0534,1.0225,0.404875,DM__39_5,DM,,,,,,,
0.5,3.6908,0.0272,0.0054,DP__0_5,DP,,,,,2.48,50.0,28.0
1.0,4.8943,0.0397,0.0149,DP__1_0,DP,,,,,2.48,50.0,28.0
1.5,3.6889,0.0364,-0.0239,DP__1_5,DP,,,,,2.48,50.0,28.0
2.0,5.7357,0.0546,0.0255,DP__2_0,DP,,,,,2.48,50.0,28.0
2.5,8.8517,0.0781,0.0329,DP__2_5,DP,,,,,2.48,50.0,28.0
3.0,10.65016216216216,0.09034864864864865,0.03555,DP__3_0,DP,,,,,2.48,50.0,28.0
3.5,10.8258,0.0974,0.03845,DP__3_5,DP,,,,,2.48,50.0,28.0
4.0,16.8803,0.1545,0.04805,DP__4_0,DP,20.0,0.118125,0.1575,11.0,2.48,50.0,28.0
4.5,16.9861,0.1415,0.05895,DP__4_5,DP,26.0,0.11375,0.1516666666666666,26.5,2.48,50.0,28.0
5.0,11.3306,0.0974,0.07135,DP__5_0,DP,32.0,0.109375,0.1458333333333333,42.0,2.48,50.0,28.0
5.5,5.4075,0.0609,0.07475,DP__5_5,DP,42.0,0.11375,0.1516666666666666,64.5,2.48,50.0,28.0
6.0,9.081271428571428,0.08737142857142857,0.06594285714285714,DP__6_0,DP,52.0,0.118125,0.1575,87.0,2.48,50.0,28.0
6.5,10.0614,0.1,0.0662,DP__6_5,DP,40.0,0.131875,0.1758333333333333,106.0,2.48,50.0,28.0
7.0,11.9203,0.1212,0.0764,DP__7_0,DP,28.0,0.145625,0.1941666666666667,125.0,2.48,50.0,28.0
7.5,27.3078,0.2097,0.0868,DP__7_5,DP,44.0,0.14125,0.1883333333333334,148.0,2.48,50.0,28.0
8.0,45.509576,0.337616,0.093974,DP__8_0,DP,60.0,0.136875,0.1825,171.0,2.48,50.0,28.0
8.5,47.18200933333333,0.3423826666666667,0.096124,DP__8_5,DP,68.0,0.1678125,0.22375,213.5,2.48,50.0,28.0
9.0,48.85444266666666,0.3471493333333333,0.098274,DP__9_0,DP,76.0,0.19875,0.265,256.0,2.48,50.0,28.0
9.5,55.3928,0.4151,0.10985,DP__9_5,DP,76.0,0.2275,0.3033333333333333,296.0,2.48,50.0,28.0
10.0,45.25227142857147,0.4073214285714289,0.1313414285714286,DP__10_0,DP,76.0,0.25625,0.3416666666666667,336.0,2.48,50.0,28.0
10.5,20.12691428571426,0.1638392857142855,0.1087342857142857,DP__10_5,DP,68.0,0.296875,0.3958333333333334,366.0,2.48,50.0,28.0
11.0,5.9508,0.0999,0.11275,DP__11_0,DP,60.0,0.3375,0.45,396.0,2.48,50.0,28.0
11.5,16.60746206896551,0.1065758620689655,0.117875,DP__11_5,DP,56.0,0.3365625,0.44875,422.0,2.48,50.0,28.0
12.0,22.4713,0.1492,0.123,DP__12_0,DP,52.0,0.335625,0.4475,448.0,2.48,50.0,28.0
12.5,36.1638,0.2175,0.128125,DP__12_5,DP,60.0,0.331875,0.4425,478.5,2.48,50.0,28.0
13.0,32.86242800000002,0.2386280000000001,0.13325,DP__13_0,DP,68.0,0.328125,0.4375,509.0,2.48,50.0,28.0
13.5,16.3491,0.1357,0.138375,DP__13_5,DP,68.0,0.363125,0.4841666666666667,544.5,2.48,50.0,28.0
14.0,15.3631,0.1619,0.1435,DP__14_0,DP,68.0,0.398125,0.5308333333333334,580.0,2.48,50.0,28.0
14.5,23.25876666666667,0.1944,0.1400316666666667,DP__14_5,DP,66.0,0.414375,0.5525,612.0,2.48,50.0,28.0
15.0,19.3518,0.1718,0.126525,DP__15_0,DP,64.0,0.430625,0.5741666666666667,644.0,2.48,50.0,28.0
15.5,22.7199,0.2135,0.149225,DP__15_5,DP,66.0,0.43125,0.575,676.5,2.48,50.0,28.0
16.0,35.7231,0.3055,0.159025,DP__16_0,DP,68.0,0.431875,0.5758333333333333,709.0,2.48,50.0,28.0
16.5,31.8392,0.2792,0.172025,DP__16_5,DP,70.0,0.4396875,0.5862499999999999,745.5,2.48,50.0,28.0
17.0,30.645,0.2421,0.151525,DP__17_0,DP,72.0,0.4475,0.5966666666666667,782.0,2.48,50.0,28.0
17.5,31.75446666666667,0.2718333333333333,0.1562083333333333,DP__17_5,DP,74.0,0.4584375,0.6112500000000001,821.0,2.48,50.0,28.0
18.0,15.5508,0.2359,0.106675,DP__18_0,DP,76.0,0.469375,0.6258333333333334,860.0,2.48,50.0,28.0
18.5,27.3655,0.2796,0.145275,DP__18_5,DP,76.0,0.480625,0.6408333333333334,898.0,2.48,50.0,28.0
19.0,27.0332,0.2661,0.08207500000000001,DP__19_0,DP,76.0,0.491875,0.6558333333333334,936.0,2.48,50.0,28.0
19.5,38.9057,0.3794,0.225475,DP__19_5,DP,78.0,0.4790625,0.63875,973.5,2.48,50.0,28.0
20.0,41.2261,0.3893,0.140975,DP__20_0,DP,80.0,0.46625,0.6216666666666667,1011.0,2.48,50.0,28.0
20.5,41.011096875,0.3231140625,0.156980078125,DP__20_5,DP,78.0,0.4884375,0.65125,1048.5,2.48,50.0,28.0
21.0,39.32305,0.269325,0.15318125,DP__21_0,DP,76.0,0.510625,0.6808333333333333,1086.0,2.48,50.0,28.0
21.5,50.21226666666666,0.4974357142857143,0.0833959523809523,DP__21_5,DP,76.0,0.5159374999999999,0.6879166666666666,1123.0,2.48,50.0,28.0
22.0,52.35643333333334,0.5508285714285713,0.1720447619047619,DP__22_0,DP,76.0,0.52125,0.695,1160.0,2.48,50.0,28.0
22.5,57.703,0.6284,0.230625,DP__22_5,DP,76.0,0.5225,0.6966666666666667,1197.5,2.48,50.0,28.0
23.0,53.9452,0.6794,0.23575,DP__23_0,DP,76.0,0.52375,0.6983333333333334,1235.0,2.48,50.0,28.0
23.5,57.02334,0.7488800000000001,0.240875,DP__23_5,DP,74.0,0.5215625,0.6954166666666667,1272.0,2.48,50.0,28.0
24.0,50.9747,0.6438,0.246,DP__24_0,DP,72.0,0.519375,0.6925,1309.0,2.48,50.0,28.0
24.5,54.3493,0.7309,0.251125,DP__24_5,DP,76.0,0.5215625,0.6954166666666667,1348.0,2.48,50.0,28.0
25.0,56.67756666666666,0.7661,0.25625,DP__25_0,DP,80.0,0.52375,0.6983333333333334,1387.0,2.48,50.0,28.0
25.5,57.7228,0.7712,0.261375,DP__25_5,DP,82.0,0.5262500000000001,0.7016666666666667,1429.0,2.48,50.0,28.0
26.0,40.7064,0.5732,0.2665,DP__26_0,DP,84.0,0.52875,0.705,1471.0,2.48,50.0,28.0
26.5,52.34231304347826,0.7081521739130436,0.271625,DP__26_5,DP,86.0,0.5265625,0.7020833333333334,1515.0,2.48,50.0,28.0
27.0,65.382,1.1163,0.27675,DP__27_0,DP,88.0,0.524375,0.6991666666666667,1559.0,2.48,50.0,28.0
27.5,66.05,0.9169,0.281875,DP__27_5,DP,,,,,2.48,50.0,28.0
28.0,60.23003333333333,0.8840666666666667,0.287,DP__28_0,DP,,,,,2.48,50.0,28.0
28.5,67.1926,0.9461,0.292125,DP__28_5,DP,,,,,,,
29.0,82.8251,0.9139,0.29725,DP__29_0,DP,,,,,,,
29.5,77.32727692307694,0.8746615384615386,0.302375,DP__29_5,DP,,,,,,,
30.0,82.8436,0.7117,0.3075,DP__30_0,DP,,,,,,,
30.5,64.5277,0.5319,0.312625,DP__30_5,DP,,,,,,,
31.0,69.88765714285714,0.6245428571428567,0.31775,DP__31_0,DP,,,,,,,
31.5,69.6898,0.813,0.322875,DP__31_5,DP,,,,,,,
32.0,84.6602,1.4623,0.328,DP__32_0,DP,,,,,,,
32.5,83.35934920634922,1.329112698412699,0.333125,DP__32_5,DP,,,,,,,
33.0,77.12724603174604,1.130263492063492,0.33825,DP__33_0,DP,,,,,,,
33.5,75.481,0.9421,0.343375,DP__33_5,DP,,,,,,,
34.0,65.8577,1.0023,0.3485,DP__34_0,DP,,,,,,,
34.5,73.01566521739132,0.9980869565217393,0.353625,DP__34_5,DP,,,,,,,
35.0,92.56484545454556,1.275936363636365,0.35875,DP__35_0,DP,,,,,,,
35.5,95.4878,1.2932,0.363875,DP__35_5,DP,,,,,,,
36.0,51.7716,0.689,0.369,DP__36_0,DP,,,,,,,
36.5,49.42310000000019,0.6255333333333364,0.374125,DP__36_5,DP,,,,,,,
37.0,41.4005,0.4269,0.37925,DP__37_0,DP,,,,,,,
37.5,61.2791,0.8549,0.384375,DP__37_5,DP,,,,,,,
38.0,72.91747272727281,0.991472727272729,0.3895,DP__38_0,DP,,,,,,,
38.5,68.7887,0.8952,0.394625,DP__38_5,DP,,,,,,,
39.0,66.3063,0.9283,0.39975,DP__39_0,DP,,,,,,,
0.5,1.9754,0.02,0.0058,AK__0_5,AK,,,,,2.48,55.0,25.0
1.0,5.7411,0.0468,0.0119,AK__1_0,AK,,,,,2.48,55.0,25.0
1.5,11.4221,0.083,0.0191,AK__1_5,AK,,,,,2.48,55.0,25.0
2.0,15.2995,0.1245,0.0317,AK__2_0,AK,,,,,2.48,55.0,25.0
2.5,16.285,0.1293,0.0386,AK__2_5,AK,,,,,2.48,55.0,25.0
3.0,15.18884117647059,0.1173294117647059,0.04537352941176471,AK__3_0,AK,,,,,2.48,55.0,25.0
3.5,18.6767,0.146,0.04725,AK__3_5,AK,,,,,2.48,55.0,25.0
4.0,23.1269,0.1879,0.05975,AK__4_0,AK,8.0,0.159375,0.2125,6.0,2.48,55.0,25.0
4.5,18.0063,0.1674,0.07085,AK__4_5,AK,10.0,0.1599041666666666,0.2132083333333333,9.5,2.48,55.0,25.0
5.0,17.5609,0.1536,0.08015,AK__5_0,AK,12.0,0.1604333333333333,0.2139166666666666,13.0,2.48,55.0,25.0
5.5,17.4383,0.1644,0.08885,AK__5_5,AK,8.0,0.1508416666666667,0.2011249999999999,16.5,2.48,55.0,25.0
6.0,17.6689,0.1496333333333333,0.08496666666666666,AK__6_0,AK,4.0,0.14125,0.1883333333333333,20.0,2.48,55.0,25.0
6.5,18.419,0.1431,0.0732,AK__6_5,AK,4.0,0.148125,0.1975,22.0,2.48,55.0,25.0
7.0,22.7821,0.1859,0.0851,AK__7_0,AK,4.0,0.155,0.2066666666666667,24.0,2.48,55.0,25.0
7.5,22.9579,0.1911,0.098,AK__7_5,AK,10.0,0.149,0.1986666666666667,29.0,2.48,55.0,25.0
8.0,25.1064,0.1935,0.1064,AK__8_0,AK,16.0,0.143,0.1906666666666667,34.0,2.48,55.0,25.0
8.5,27.4112,0.2033,0.113,AK__8_5,AK,36.0,0.1437166666666667,0.191625,51.5,2.48,55.0,25.0
9.0,30.27325148514852,0.1882009900990099,0.113600495049505,AK__9_0,AK,56.0,0.1444333333333333,0.1925833333333333,69.0,2.48,55.0,25.0
9.5,28.8628801980198,0.1829534653465347,0.1166017326732673,AK__9_5,AK,72.0,0.1514333333333333,0.2019166666666666,108.0,2.48,55.0,25.0
10.0,27.45250891089109,0.1777059405940594,0.1196029702970297,AK__10_0,AK,88.0,0.1584333333333333,0.21125,147.0,2.48,55.0,25.0
10.5,26.04213762376238,0.1724584158415842,0.1226042079207921,AK__10_5,AK,96.0,0.1836208333333333,0.2448333333333333,194.0,2.48,55.0,25.0
11.0,25.147,0.1747,0.127425,AK__11_0,AK,104.0,0.2088083333333333,0.2784166666666667,241.0,2.48,55.0,25.0
11.5,20.6975,0.1447,0.147125,AK__11_5,AK,120.0,0.2153083333333334,0.2870833333333334,307.0,2.48,55.0,25.0
12.0,21.9557,0.1734,0.151225,AK__12_0,AK,136.0,0.2218083333333334,0.29575,373.0,2.48,55.0,25.0
12.5,13.5376,0.1136,0.162525,AK__12_5,AK,106.0,0.3044958333333334,0.406,418.0,2.48,55.0,25.0
13.0,27.43912173913043,0.2533869565217391,0.1737456521739131,AK__13_0,AK,76.0,0.3871833333333333,0.51625,463.0,2.48,55.0,25.0
13.5,36.2017304347826,0.2813217391304348,0.1553489130434783,AK__13_5,AK,78.0,0.4078083333333333,0.54375,506.0,2.48,55.0,25.0
14.0,34.7276,0.2742,0.157475,AK__14_0,AK,80.0,0.4284333333333333,0.57125,549.0,2.48,55.0,25.0
14.5,61.92254615384616,0.7111282051282053,0.09777987179487184,AK__14_5,AK,84.0,0.4552791666666667,0.6070416666666667,588.0,2.48,55.0,25.0
15.0,53.3559,0.7399,0.15375,AK__15_0,AK,88.0,0.482125,0.6428333333333334,627.0,2.48,55.0,25.0
15.5,16.5855,0.1936,0.158875,AK__15_5,AK,84.0,0.5074375,0.6765833333333333,669.5,2.48,55.0,25.0
16.0,51.24304347826086,1.080230434782608,0.164,AK__16_0,AK,80.0,0.53275,0.7103333333333333,712.0,2.48,55.0,25.0
16.5,36.4078,0.7033,0.169125,AK__16_5,AK,84.0,0.5246583333333332,0.6995416666666666,753.0,2.48,55.0,25.0
17.0,66.3988,1.0343,0.17425,AK__17_0,AK,88.0,0.5165666666666666,0.68875,794.0,2.48,55.0,25.0
17.5,58.82457692307693,0.8607384615384618,0.179375,AK__17_5,AK,90.0,0.5139416666666667,0.6852499999999999,838.0,2.48,55.0,25.0
18.0,52.2912,0.792,0.1845,AK__18_0,AK,92.0,0.5113166666666668,0.68175,882.0,2.48,55.0,25.0
18.5,51.9674,0.7967,0.189625,AK__18_5,AK,84.0,0.5421875,0.7229166666666667,923.0,2.48,55.0,25.0
19.0,48.65995652173913,0.7224478260869565,0.19475,AK__19_0,AK,76.0,0.5730583333333333,0.7640833333333333,964.0,2.48,55.0,25.0
19.5,49.7208,0.7046,0.199875,AK__19_5,AK,82.0,0.5655,0.754,1002.5,2.48,55.0,25.0
20.0,55.5258,0.8024,0.205,AK__20_0,AK,88.0,0.5579416666666667,0.7439166666666667,1041.0,2.48,55.0,25.0
20.5,42.486766,0.6336860000000001,0.210125,AK__20_5,AK,90.0,0.5646291666666667,0.7528333333333334,1085.0,2.48,55.0,25.0
21.0,39.798616,0.5525360000000001,0.21525,AK__21_0,AK,92.0,0.5713166666666667,0.76175,1129.0,2.48,55.0,25.0
21.5,39.6735,0.5412,0.220375,AK__21_5,AK,94.0,0.5789083333333334,0.7718750000000001,1175.0,2.48,55.0,25.0
22.0,40.4112,0.5683,0.2255,AK__22_0,AK,96.0,0.5864999999999999,0.782,1221.0,2.48,55.0,25.0
22.5,41.3228,0.5755,0.230625,AK__22_5,AK,96.0,0.5909083333333334,0.787875,1268.5,2.48,55.0,25.0
23.0,44.3937,0.6193,0.23575,AK__23_0,AK,96.0,0.5953166666666667,0.79375,1316.0,2.48,55.0,25.0
23.5,49.0048,0.7858,0.240875,AK__23_5,AK,98.0,0.5984708333333334,0.7979583333333333,1364.0,2.48,55.0,25.0
24.0,59.65252799999999,1.058532,0.246,AK__24_0,AK,100.0,0.6016250000000001,0.8021666666666667,1412.0,2.48,55.0,25.0
24.5,65.6292,1.3792,0.251125,AK__24_5,AK,100.0,0.5912166666666667,0.7882916666666666,1462.0,2.48,55.0,25.0
25.0,69.8096,1.014,0.25625,AK__25_0,AK,100.0,0.5808083333333334,0.7744166666666666,1512.0,2.48,55.0,25.0
25.5,71.27383333333333,1.058066666666667,0.261375,AK__25_5,AK,,,,,,,
26.0,71.4743,1.1233,0.2665,AK__26_0,AK,,,,,,,
26.5,69.2239,1.2687,0.271625,AK__26_5,AK,,,,,,,
27.0,54.36006153846154,0.9701692307692308,0.27675,AK__27_0,AK,,,,,,,
27.5,56.0458,0.9924,0.281875,AK__27_5,AK,,,,,,,
28.0,54.3371,0.7896,0.287,AK__28_0,AK,,,,,,,
28.5,52.880724,0.9408000000000001,0.292125,AK__28_5,AK,,,,,,,
29.0,64.1039,1.1005,0.29725,AK__29_0,AK,,,,,,,
29.5,62.8244,0.8927,0.302375,AK__29_5,AK,,,,,,,
30.0,66.74543333333334,1.309566666666667,0.3075,AK__30_0,AK,,,,,,,
30.5,76.2594,1.4887,0.312625,AK__30_5,AK,,,,,,,
31.0,75.0915,1.4629,0.31775,AK__31_0,AK,,,,,,,
31.5,68.603644,1.238972,0.322875,AK__31_5,AK,,,,,,,
32.0,83.0076,1.3891,0.328,AK__32_0,AK,,,,,,,
32.5,64.3502,1.1892,0.333125,AK__32_5,AK,,,,,,,
33.0,60.73708461538459,1.094346153846153,0.33825,AK__33_0,AK,,,,,,,
33.5,56.0366,1.0517,0.343375,AK__33_5,AK,,,,,,,
34.0,59.8234,1.0743,0.3485,AK__34_0,AK,,,,,,,
34.5,58.21026666666667,0.9859666666666667,0.353625,AK__34_5,AK,,,,,,,
35.0,58.8675,1.1629,0.35875,AK__35_0,AK,,,,,,,
35.5,65.4902,1.1564,0.363875,AK__35_5,AK,,,,,,,
36.0,71.556872,1.430436,0.369,AK__36_0,AK,,,,,,,
36.5,87.6949,1.7541,0.374125,AK__36_5,AK,,,,,,,
37.0,74.3254,1.6107,0.37925,AK__37_0,AK,,,,,,,
37.5,66.7206923076923,1.231946153846154,0.384375,AK__37_5,AK,,,,,,,
38.0,68.3872,1.3682,0.3895,AK__38_0,AK,,,,,,,
38.5,63.4282,1.3139,0.394625,AK__38_5,AK,,,,,,,
39.0,74.57766666666667,1.6287,0.39975,AK__39_0,AK,,,,,,,
39.5,80.646,1.7861,0.404875,AK__39_5,AK,,,,,,,
40.0,80.7079,1.6155,0.41,AK__40_0,AK,,,,,,,
0.5,0.417,0.01665,0.017,AN__0_5,AN,,,,,2.48,55.0,30.0
1.0,0.347,0.01586,0.025,AN__1_0,AN,,,,,2.48,55.0,30.0
1.5,3.428,0.04494,0.02,AN__1_5,AN,,,,,2.48,55.0,30.0
2.0,4.18,0.0568,0.027,AN__2_0,AN,,,,,2.48,55.0,30.0
2.5,3.595318181818183,0.02170636363636366,-0.05907386363636359,AN__2_5,AN,,,,,2.48,55.0,30.0
3.0,7.165,0.07046000000000001,0.029625,AN__3_0,AN,,,,,2.48,55.0,30.0
3.5,7.5,0.08412,0.034625,AN__3_5,AN,,,,,2.48,55.0,30.0
4.0,12.888,0.10319,0.039625,AN__4_0,AN,,,,,2.48,55.0,30.0
4.5,18.397,0.15487,0.044625,AN__4_5,AN,,,,,2.48,55.0,30.0
5.0,22.52,0.19338,0.048625,AN__5_0,AN,4.0,0.129375,0.1725,2.0,2.48,55.0,30.0
5.5,22.4095,0.03723749999999992,0.05281250000000001,AN__5_5,AN,8.0,0.1275,0.17,8.0,2.48,55.0,30.0
6.0,25.792,0.19296,0.055375,AN__6_0,AN,12.0,0.125625,0.1675,14.0,2.48,55.0,30.0
6.5,28.74,0.26387,0.059375,AN__6_5,AN,12.0,0.1253125,0.1670833333333334,20.0,2.48,55.0,30.0
7.0,26.7,0.23415,0.063375,AN__7_0,AN,12.0,0.125,0.1666666666666667,26.0,2.48,55.0,30.0
7.5,31.406,0.26166,0.068375,AN__7_5,AN,10.0,0.16875,0.225,30.5,2.48,55.0,30.0
8.0,44.223,0.41851,0.069375,AN__8_0,AN,8.0,0.2125,0.2833333333333333,35.0,2.48,55.0,30.0
8.5,44.83813043478261,0.01449739130434783,0.07453442028985507,AN__8_5,AN,8.0,0.20625,0.275,39.0,2.48,55.0,30.0
9.0,37.10769565217392,0.1051060869565217,0.08178079710144927,AN__9_0,AN,8.0,0.2,0.2666666666666667,43.0,2.48,55.0,30.0
9.5,29.37726086956523,0.1957147826086956,0.08902717391304346,AN__9_5,AN,10.0,0.194375,0.2591666666666667,48.5,2.48,55.0,30.0
10.0,26.439,0.26528,0.095375,AN__10_0,AN,12.0,0.18875,0.2516666666666666,54.0,2.48,55.0,30.0
10.5,28.3,0.27027,0.100375,AN__10_5,AN,16.0,0.1984375,0.2645833333333333,64.5,2.48,55.0,30.0
11.0,33.409,0.29452,0.103375,AN__11_0,AN,20.0,0.208125,0.2775,75.0,2.48,55.0,30.0
11.5,28.738,0.27461,0.108375,AN__11_5,AN,22.0,0.2075,0.2766666666666667,86.0,2.48,55.0,30.0
12.0,25.405,0.17551,0.110375,AN__12_0,AN,24.0,0.206875,0.2758333333333333,97.0,2.48,55.0,30.0
12.5,23.60300000000001,0.03939142857142832,0.1155892857142857,AN__12_5,AN,40.0,0.2703125,0.3604166666666667,125.0,2.48,55.0,30.0
